Occ_ID,IT_Occupation,Core Skills,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,solution project,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,visual studio sql,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,red hat,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,business strategy,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,zabbix,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,rust,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,git,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,gcp private,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,talend,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,sql server,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,epic,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,apache camel,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,etl,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,jvm,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,j,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,system compliance,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,sql,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,fruit,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,awr,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,principle,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,cloud computing,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,bottle,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,jsp,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,pair programming,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,impact analysis,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,cloudformation,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,redux,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,service communication,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,service engineering,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,software solidworks,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,yen,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,people management,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,mrt,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,competitive total,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,c++,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,curl,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,css3,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,townsend,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,tactic,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,aws cloud,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,circuit,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,sql shell scripting,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,system integration,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,system administration,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,pearl,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,javascript,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,retest,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,gradle,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,spring boot,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,strategic thinking,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,sketch,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,sql monitor,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,performance reporting,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,enterprise architect,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,machine learning,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,load testing,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,putty,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,value stream mapping,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,excel,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,teradata,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,soa,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,bpr,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,hub,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,octopus,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,testing process,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,microsoft project,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,market research,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,spring,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,visualise,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,dml,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,people proficient,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,vulnerability response,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,neural translation,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,mode,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,outage monitor,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,mapper,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,k8s,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,postman,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,lift,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,stakeholder engagement,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,enterprise architecture,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,cem,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,html,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,lean,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,fin,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,couchbase,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,centre management,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,event monitoring,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,workbench,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,spark streaming,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,change management,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,maven,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,perl,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,vulnerability management,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,tfs,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,portfolio review,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,mmj,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,gtm,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,microsoft 365,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,azure cloud,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,drill,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,load balancer,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,vue,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,assembler,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,ssh,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,c core,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,enterprise management,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,porcelain,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,hop,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,crisp,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,c++ +,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,idl,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,performance management,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,casual,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,business control,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,unix,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,flex,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,servicenow,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,tasking,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,hibernate,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,ksh,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,deploy,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,theft,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,critique,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,evidence continual,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,troubleshooting,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,prove,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,application security,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,soapui,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,subversion,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,hive,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,wireshark,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,pmg,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,emv,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,azure docker,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,remedy,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,drp,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,registering monitoring,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,trac,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,typescript,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,qlikview,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,cucumber,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,timesheet,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,alert,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,collins,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,pop,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,helpdesk,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,jenkins,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,polymer,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,to kill chain,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,sps,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,six sigma,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,project management,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,white paper,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,mobile development,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,salesforce marketing cloud,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,datadog,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,grafana,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,people architect,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,financial analysis,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,intrusion detection,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,dysfunctional,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,groovy,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,databricks,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,system validation,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,selenium,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,stakeholder clearly,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,ldap,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,swift,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,regulation and compliance,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,planning forecasting,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,sas,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,networking tcpip dns,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,entity management,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,tcpdump,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,pattern modelling,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,virtualization,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,portfolio strategy,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,wire,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,lucid,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,process strategy,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,predictive analytics,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,eqd,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,cei,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,networking solution,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,java 7,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,network security,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,solidify,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,flutter,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,java script,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,business monitoring,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,adobe acrobat,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,python shell scripting,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,sharepoint,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,cbi,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,process workflow,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,hyperion,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,fiddler,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,system monitoring,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,strategy planning,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,system requiring,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,outreach,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,adobe photoshop,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,stl,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,drupal,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,oneview,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,gts,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,skype,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,system workflow,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,google cloud platform,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,foremost,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,sap,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,designer,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,problem management,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,rally,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,hyper text markup,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,zendesk,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,gcp,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,c,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,data governance,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,blockchain,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,event security,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,aws,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,business analysis,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,bpm,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,bit bucket,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,illustrator,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,rdbms pl sql,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,sql language bi,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,box,,
IT.03.CS.01,Lead Customersupport Engineer Or Lead Customer Success Engineer,puppet,,
